-3.33924e-08	4.60168e-07	3.85992e-07	-8.96537e-07	6.6805e-07	-4.91751e-07	-4.96113e-07	
-2.88044e-08	5.41768e-07	4.09372e-07	-6.22287e-07	9.7214e-07	-2.27095e-07	1.6511e-07	
-2.48091e-08	5.27936e-07	4.18085e-07	-9.27276e-08	9.77362e-07	1.62921e-07	8.39343e-07	
-2.13357e-08	4.43944e-07	2.90944e-07	3.64736e-07	1.15954e-06	7.4158e-08	1.13378e-06	
1.06506e-07	9.34315e-07	6.27499e-07	1.95969e-07	0.000130166	1.92577e-07	1.32685e-06	
5.73973e-07	3.52807e-06	2.36395e-06	-3.10077e-07	0.00137769	2.40004e-06	2.12869e-06	
1.72116e-06	6.13181e-06	4.85426e-06	2.19322e-06	0.00594012	4.05423e-06	2.99234e-06	
2.72444e-06	4.37252e-06	5.35084e-06	1.14432e-05	0.0159658	3.06947e-06	3.19498e-06	
4.2844e-06	-4.65521e-06	5.22548e-06	2.72574e-05	0.032518	1.83002e-06	3.08878e-06	
7.47553e-06	-2.71927e-05	6.70765e-06	4.67276e-05	0.0557328	-9.37775e-07	2.6325e-06	
8.62669e-06	-7.52725e-05	4.73566e-06	6.82392e-05	0.0850729	-4.03469e-06	1.80144e-06	
8.23046e-06	-0.000166285	1.41618e-06	9.04336e-05	0.119527	-4.37145e-06	1.20964e-06	
8.50945e-06	-0.000311355	1.42204e-06	0.00010461	0.157842	-3.58333e-06	8.71988e-07	
6.66746e-06	-0.000502524	3.44106e-08	0.000100909	0.198663	7.63793e-08	3.54912e-07	
3.53355e-06	-0.000720567	-2.93447e-06	8.76347e-05	0.24064	5.72976e-06	-2.23336e-07	
5.72921e-07	-0.00094734	-4.01542e-06	7.96926e-05	0.282505	9.05406e-06	-6.47062e-07	
-3.00453e-06	-0.00116542	-3.85133e-06	6.96713e-05	0.323142	1.06943e-05	-9.46791e-07	
-6.5923e-06	-0.00135472	-3.64534e-06	4.57412e-05	0.361652	9.30685e-06	-9.61208e-07	
-1.01107e-05	-0.00150078	-3.85391e-06	1.82149e-05	0.397399	3.76598e-06	-7.63504e-07	
-1.30669e-05	-0.00160229	-4.24165e-06	3.93517e-06	0.429987	-3.42716e-06	-7.87814e-07	
-1.52313e-05	-0.00166763	-3.87878e-06	6.12762e-06	0.45919	-8.43781e-06	-8.52692e-07	
-1.81375e-05	-0.00170654	-3.58905e-06	9.49156e-06	0.484916	-8.84217e-06	-7.58272e-07	
-2.09756e-05	-0.00172049	-3.0502e-06	-4.94768e-06	0.507212	-6.44338e-06	-7.96826e-07	
-2.28271e-05	-0.00170342	-2.02469e-06	-2.93992e-05	0.526235	-5.33484e-06	-9.34053e-07	
-2.52176e-05	-0.0016558	-2.09569e-06	-3.93078e-05	0.542209	-6.5929e-06	-8.29184e-07	
-2.75255e-05	-0.00158329	-1.48392e-06	-3.48462e-05	0.555408	-5.0847e-06	-3.58701e-07	
-2.99093e-05	-0.00148783	-5.60504e-07	-3.68241e-05	0.56611	-7.29969e-07	6.08324e-08	
-3.27999e-05	-0.00137232	-1.7628e-07	-5.14072e-05	0.574618	2.39481e-06	1.20155e-07	
-3.45081e-05	-0.00124312	7.34385e-07	-6.66108e-05	0.581281	4.34221e-06	-1.51969e-07	
-3.61112e-05	-0.00111057	5.20862e-07	-7.32971e-05	0.586428	4.87776e-06	-4.7639e-07	
-3.75444e-05	-0.000986454	7.85115e-07	-7.13199e-05	0.590355	3.29419e-06	-4.57096e-07	
-3.80097e-05	-0.000874391	1.46573e-06	-6.6653e-05	0.593313	2.54514e-06	-3.6956e-07	
-3.79958e-05	-0.000770918	1.31623e-06	-6.49212e-05	0.59551	4.251e-06	-4.84044e-07	
-3.67546e-05	-0.000676576	1.98703e-06	-6.34824e-05	0.597127	4.18509e-06	-6.2184e-07	
-3.6002e-05	-0.000592086	1.38347e-06	-5.58491e-05	0.598289	2.91878e-06	-7.10991e-07	
-3.54455e-05	-0.000513471	5.9099e-07	-4.25165e-05	0.599088	9.16825e-07	-5.74662e-07	
-3.3421e-05	-0.000436958	1.24017e-06	-3.41739e-05	0.599589	-2.08604e-06	-2.11188e-07	
-3.20944e-05	-0.000358151	9.50714e-07	-3.56698e-05	0.599829	-2.02129e-06	1.25555e-07	
-3.08827e-05	-0.000276524	1.27548e-06	-3.82538e-05	0.599875	-1.17103e-06	3.09776e-07	
-2.99044e-05	-0.000196321	9.91862e-07	-3.32536e-05	0.599816	-2.51267e-06	3.14257e-07	
-3.04934e-05	-0.000120794	-9.27232e-07	-2.165e-05	0.599725	-1.90021e-06	3.727e-07	
-2.95498e-05	-5.32496e-05	2.25825e-07	-1.26464e-05	0.599661	1.34746e-06	4.08394e-07	
-2.91042e-05	5.27759e-06	8.3593e-07	-1.55295e-05	0.599647	3.29618e-06	1.76579e-07	
-3.03551e-05	5.7903e-05	-2.92864e-07	-2.85604e-05	0.59969	3.6042e-06	6.28461e-08	
-2.96553e-05	0.000107321	6.19855e-07	-3.73367e-05	0.599792	-9.94692e-07	1.65086e-07	
-2.96363e-05	0.000153217	1.03324e-07	-3.04898e-05	0.59993	-8.45543e-06	5.07453e-08	
-3.03183e-05	0.000194987	2.75795e-07	-1.3427e-05	0.60008	-1.11283e-05	-3.57291e-08	
-3.08182e-05	0.000234452	1.39933e-06	-2.7881e-06	0.600197	-8.86207e-06	8.84353e-08	
-3.25437e-05	0.00027333	2.07036e-07	-3.36772e-06	0.600246	-6.17022e-06	-8.09126e-09	
-3.26476e-05	0.000309096	2.48598e-07	-3.89051e-06	0.600254	-5.79552e-06	-2.67517e-07	
-3.17886e-05	0.000336494	9.02952e-07	1.98612e-06	0.600261	-6.34209e-06	-4.54601e-07	
-3.19854e-05	0.000351425	3.09187e-07	9.37832e-06	0.600288	-6.2431e-06	-3.96048e-07	
-3.17179e-05	0.000355362	5.45749e-07	1.04152e-05	0.600338	-3.41459e-06	-3.14039e-08	
-3.00453e-05	0.000353954	1.7116e-06	1.07698e-06	0.600406	-3.65189e-07	2.40205e-07	
-2.8488e-05	0.000350574	1.60566e-06	-1.2141e-05	0.600494	2.21345e-06	2.48636e-07	
-2.76783e-05	0.000347314	9.89673e-07	-1.54438e-05	0.600585	4.76194e-06	3.1131e-07	
-2.65043e-05	0.00034503	1.44793e-06	-8.04071e-06	0.600654	5.36309e-06	4.13944e-07	
-2.53936e-05	0.000343582	1.38609e-06	-3.29104e-06	0.60067	5.87703e-06	3.5651e-07	
-2.36049e-05	0.000343844	1.74673e-06	-6.64657e-06	0.600608	5.51018e-06	3.68295e-07	
-2.11615e-05	0.000344933	2.29112e-06	-9.39553e-06	0.600471	3.37204e-06	3.69586e-07	
-2.03452e-05	0.000343049	6.48736e-07	-2.49021e-06	0.600301	-1.28504e-06	3.00501e-07	
-1.96971e-05	0.000333993	-1.5138e-07	1.36369e-05	0.600145	-5.27733e-06	3.05366e-07	
-1.78705e-05	0.000316867	5.73609e-07	2.88233e-05	0.600028	-5.18602e-06	2.40333e-07	
-1.70158e-05	0.00029468	-2.03454e-08	2.81608e-05	0.599954	-3.06029e-06	3.11753e-07	
-1.65937e-05	0.000272528	-2.76949e-07	8.4184e-06	0.599923	-4.16331e-06	4.83553e-07	
-1.53123e-05	0.000253318	-2.10242e-07	-1.26868e-05	0.599932	-1.11495e-05	4.76093e-07	
-1.40413e-05	0.000237447	-7.17404e-07	-1.68762e-05	0.599973	-1.82962e-05	3.35083e-07	
-1.3307e-05	0.000227501	-5.80329e-07	-1.05125e-05	0.600012	-1.88357e-05	3.59818e-08	
-1.27375e-05	0.000230652	-1.52202e-07	-1.27264e-05	0.60001	-1.35738e-05	-1.24262e-07	
-1.18636e-05	0.000253703	4.18759e-07	-2.69947e-05	0.599963	-9.12475e-06	1.34863e-07	
-1.09682e-05	0.000293529	8.38855e-08	-3.8975e-05	0.599901	-6.51728e-06	3.2538e-07	
-9.32708e-06	0.00033763	-2.93797e-07	-3.75959e-05	0.599865	-6.45546e-06	2.72077e-07	
-8.16467e-06	0.000372754	1.19521e-07	-2.77511e-05	0.599879	-6.78362e-06	2.2609e-07	
-8.63427e-06	0.000394272	-7.38242e-08	-2.07278e-05	0.599934	-3.95144e-06	6.24105e-08	
-7.93333e-06	0.000404812	6.56683e-07	-2.25991e-05	0.600018	-1.38627e-06	1.91615e-09	
-7.49465e-06	0.000409885	9.3735e-07	-2.78534e-05	0.600121	9.78215e-07	2.69735e-07	
-8.20116e-06	0.000414259	1.24889e-07	-2.58044e-05	0.600232	3.76953e-06	5.25976e-07	
-7.80804e-06	0.00041954	2.66195e-07	-1.74792e-05	0.600327	4.26047e-06	6.42181e-07	
-7.78751e-06	0.000428197	5.62971e-08	-1.38012e-05	0.600374	4.02766e-06	5.89527e-07	
-7.17404e-06	0.000442243	6.47897e-07	-1.84875e-05	0.600352	5.57982e-06	2.25485e-07	
-5.94372e-06	0.000461492	1.13776e-06	-2.34746e-05	0.600268	6.05685e-06	-1.12383e-07	
-6.28068e-06	0.000481069	4.0226e-08	-2.05592e-05	0.60016	3.96943e-06	-4.79464e-08	
-6.27979e-06	0.000492971	3.30213e-08	-8.20255e-06	0.600072	2.14478e-06	6.46901e-08	
-6.08441e-06	0.000492668	3.42966e-07	5.64721e-06	0.600017	2.93563e-06	2.20853e-08	
-6.68649e-06	0.000481445	7.53774e-07	6.9847e-06	0.599988	4.59323e-06	1.76892e-07	
-7.12064e-06	0.000463436	1.29237e-06	-7.26424e-06	0.599978	2.35564e-06	4.75873e-07	
-6.98092e-06	0.000442042	8.52851e-07	-1.95914e-05	0.599984	-4.67204e-06	6.25311e-07	
-6.23043e-06	0.000419223	6.31173e-07	-1.34413e-05	0.600002	-1.0357e-05	4.72529e-07	
-5.91733e-06	0.000395082	4.5463e-07	5.12077e-07	0.600011	-7.7886e-06	9.87346e-08	
-6.00079e-06	0.000372277	1.27234e-07	2.80457e-06	0.59998	-3.19792e-06	-1.80871e-07	
-6.00141e-06	0.000353443	-2.43193e-07	-6.02594e-06	0.599908	-1.91086e-06	-1.96457e-07	
-5.68914e-06	0.000335267	-1.01209e-06	-1.19157e-05	0.599827	-6.17309e-07	4.68953e-08	
-5.21342e-06	0.000312761	-1.56172e-06	-5.65156e-06	0.599781	-5.20838e-07	2.89423e-07	
-5.50134e-06	0.000283754	-1.6232e-06	8.76412e-06	0.599785	-1.12948e-06	2.75502e-07	
-5.41505e-06	0.000251156	-1.63331e-06	1.6786e-05	0.599832	-1.37171e-06	-2.40973e-07	
-4.54999e-06	0.000219897	-1.48163e-06	1.17998e-05	0.599915	1.22646e-06	-9.32305e-07	
-3.87431e-06	0.000191735	-9.63058e-07	3.44519e-06	0.60003	4.25872e-06	-1.1132e-06	
-3.79355e-06	0.000165772	-9.32431e-07	1.79678e-06	0.600151	4.23101e-06	-1.09723e-06	
-4.40627e-06	0.000143724	-1.20431e-06	5.93254e-06	0.600245	4.61121e-06	-1.18668e-06	
-4.70812e-06	0.000127664	-4.448e-07	6.01863e-06	0.600278	5.23515e-06	-1.22854e-06	
-4.64505e-06	0.000117441	6.29972e-07	-3.04978e-06	0.600236	5.46394e-06	-1.10894e-06	
-4.81245e-06	0.000113002	7.2676e-07	-1.42292e-05	0.600135	4.33155e-06	-6.84527e-07	
-4.83678e-06	0.000112188	7.17469e-07	-1.87832e-05	0.600018	1.50739e-07	-1.05056e-07	
-5.25312e-06	0.000112694	5.70326e-07	-1.34349e-05	0.599925	-1.77218e-06	3.89274e-07	
-5.39098e-06	0.000112973	5.73832e-07	-4.97612e-06	0.599874	2.2819e-06	7.46895e-07	
-4.94259e-06	0.000113384	1.50176e-06	-8.59001e-06	0.599859	3.07138e-06	9.3313e-07	
-6.00424e-06	0.000117071	1.16169e-06	-2.60543e-05	0.599867	-1.03953e-07	9.88456e-07	
-6.35815e-06	0.000126427	6.93913e-07	-3.83035e-05	0.599894	-3.21629e-06	1.07089e-06	
-6.11051e-06	0.000140544	7.07228e-07	-3.28182e-05	0.599919	-7.88919e-06	9.84879e-07	
-7.2964e-06	0.000155578	2.66897e-07	-1.8581e-05	0.599908	-8.81719e-06	7.12722e-07	
-6.90327e-06	0.000169091	1.3076e-06	-1.07437e-05	0.599842	-7.24666e-06	6.20524e-07	
-6.58775e-06	0.00018125	1.24414e-06	-1.17332e-05	0.599733	-5.9239e-06	6.64774e-07	
-7.34119e-06	0.000190342	-1.44086e-07	-1.16275e-05	0.59962	-3.323e-06	7.46683e-07	
-7.1253e-06	0.000192784	1.3036e-08	-4.87077e-06	0.599538	-1.07367e-06	6.67074e-07	
-7.75021e-06	0.000186742	7.21757e-08	3.94152e-06	0.599503	-1.14494e-08	2.81367e-07	
-8.61637e-06	0.000172787	-1.35645e-07	6.26998e-06	0.599524	2.33244e-06	-1.36102e-07	
-8.20484e-06	0.000156328	5.24199e-07	1.03386e-06	0.599598	5.33531e-06	-5.04907e-07	
-7.8496e-06	0.000140561	9.42462e-07	-3.64051e-06	0.599725	4.07764e-06	-6.42359e-07	
-8.04761e-06	0.000123898	2.94917e-07	-2.2152e-06	0.59988	1.73511e-06	-3.55237e-07	
-7.77864e-06	0.000108287	-2.56941e-07	3.34151e-06	0.600026	7.10048e-07	5.35988e-08	
-7.16595e-06	9.55356e-05	2.70059e-08	4.84031e-06	0.60013	-3.71489e-07	2.3069e-07	
-6.8739e-06	8.61108e-05	3.64424e-07	-3.59474e-06	0.600163	-7.27656e-07	4.39121e-08	
-6.2656e-06	7.99092e-05	7.31799e-07	-1.39843e-05	0.600138	-1.59817e-06	-2.83923e-07	
-6.05819e-06	7.52864e-05	6.14082e-07	-1.45234e-05	0.600098	-5.08394e-06	-4.5883e-07	
-6.7165e-06	7.0612e-05	1.2785e-08	-5.21812e-06	0.600072	-5.07012e-06	-5.78246e-07	
-6.19271e-06	6.4742e-05	9.39377e-07	4.5629e-06	0.600078	2.73922e-06	-5.91897e-07	
-5.67168e-06	5.92917e-05	1.86098e-06	4.71025e-07	0.600114	7.24265e-06	-4.64359e-07	
-6.54145e-06	5.60824e-05	1.00586e-06	-1.95408e-05	0.600162	5.91843e-06	-3.59753e-07	
-5.74248e-06	5.55423e-05	1.03254e-06	-3.48186e-05	0.600218	7.97569e-07	-2.74878e-07	
-4.65079e-06	5.65544e-05	1.28361e-06	-2.99016e-05	0.600269	-4.52275e-06	-2.0637e-07	
-5.11849e-06	5.72545e-05	7.56537e-07	-1.33896e-05	0.600291	-8.7474e-07	3.59559e-08	
-4.67652e-06	5.75152e-05	1.22203e-06	-5.40262e-06	0.600261	4.74846e-06	2.77656e-07	
-4.06116e-06	5.77569e-05	1.41986e-06	-1.12708e-05	0.600181	4.82326e-06	1.38541e-07	
-3.89496e-06	5.61075e-05	2.86982e-07	-1.58663e-05	0.600088	4.75883e-06	-3.10911e-08	
-3.44251e-06	5.065e-05	-5.62471e-07	-9.12945e-06	0.60002	6.04787e-06	2.80965e-07	
-3.47185e-06	4.10436e-05	-3.67034e-07	1.64653e-06	0.599989	6.31892e-06	6.95088e-07	
-3.86001e-06	2.75024e-05	-7.73102e-07	5.85846e-06	0.599987	7.69575e-06	5.50474e-07	
-3.00662e-06	1.49529e-05	-9.34813e-07	1.0261e-06	0.600015	8.18395e-06	2.42738e-07	
-1.8082e-06	6.35152e-06	-1.59979e-07	-6.85148e-06	0.600071	7.43512e-06	1.34187e-07	
-2.19341e-06	8.0065e-07	-7.03779e-07	-9.36727e-06	0.600131	6.90884e-06	-2.6059e-07	
-2.12613e-06	-1.94175e-06	-8.46585e-07	-6.33239e-06	0.600166	4.25261e-06	-6.7341e-07	
-1.96789e-06	-1.67403e-06	-1.2146e-07	-6.30698e-06	0.600155	3.25122e-06	-5.27992e-07	
-2.37145e-06	3.19076e-06	3.58599e-07	-1.55971e-05	0.600088	4.38354e-06	-3.44957e-07	
-1.62361e-06	1.17384e-05	1.08044e-06	-2.74917e-05	0.599987	2.26543e-06	-5.14287e-07	
-1.84385e-06	2.17076e-05	2.819e-07	-2.86783e-05	0.599886	-2.79602e-06	-7.54999e-07	
-2.47151e-06	3.04529e-05	-5.07787e-07	-1.56203e-05	0.599806	-5.12176e-06	-9.17748e-07	
-2.01192e-06	3.64768e-05	2.29571e-07	-2.05634e-07	0.599757	-3.23042e-06	-8.94031e-07	
-2.68749e-06	4.07919e-05	6.51135e-07	-1.394e-06	0.599723	3.12802e-07	-5.45005e-07	
-3.57278e-06	4.43174e-05	7.61149e-07	-2.14119e-05	0.599699	-9.36266e-07	-2.41956e-08	
-3.46766e-06	4.80623e-05	6.38309e-07	-3.86013e-05	0.599688	-8.41543e-06	3.00131e-07	
-3.81376e-06	5.23947e-05	9.62306e-08	-3.41533e-05	0.599678	-1.17389e-05	2.83462e-07	
-4.42922e-06	5.64484e-05	-4.95973e-07	-1.58967e-05	0.59965	-6.00976e-06	7.66733e-08	
-4.10656e-06	6.00208e-05	-5.01841e-08	-6.87001e-06	0.5996	4.49928e-07	-1.61773e-08	
-3.8412e-06	6.35366e-05	1.59616e-07	-1.26274e-05	0.599537	1.04215e-06	4.0744e-08	
-4.37667e-06	6.519e-05	-1.06296e-06	-1.72408e-05	0.599493	6.26734e-07	-1.04791e-07	
-4.43495e-06	6.2114e-05	-3.27274e-07	-9.0526e-06	0.599511	5.52452e-07	-2.11072e-07	
-4.82113e-06	5.27175e-05	2.93508e-07	5.54943e-06	0.599593	9.86766e-07	2.69466e-08	
-5.07014e-06	3.84565e-05	-6.89761e-07	1.23339e-05	0.599721	2.27848e-07	3.28651e-07	
-4.21171e-06	2.29567e-05	-3.51379e-08	7.01901e-06	0.599886	-1.71688e-06	4.83009e-07	
-4.10903e-06	9.06091e-06	-4.35273e-08	3.34873e-07	0.600061	-5.02259e-07	5.24311e-07	
-3.94997e-06	-2.84794e-06	-3.63315e-07	2.55554e-06	0.600216	-3.30735e-07	6.05986e-07	
-3.81209e-06	-1.37854e-05	9.32729e-08	1.05473e-05	0.600316	-5.75166e-07	5.29031e-07	
-4.56725e-06	-2.17808e-05	-3.7983e-07	1.21433e-05	0.600326	6.28161e-07	1.48292e-07	
-3.97262e-06	-2.45516e-05	5.86018e-07	-1.62588e-06	0.60025	4.49405e-07	-2.00191e-07	
-3.50735e-06	-2.27011e-05	1.23156e-06	-2.28319e-05	0.600126	-8.21248e-07	-3.29116e-07	
-3.96453e-06	-1.86558e-05	1.21534e-07	-3.15268e-05	0.600007	-2.37326e-06	-2.29604e-07	
-3.47421e-06	-1.48268e-05	4.77506e-07	-1.80925e-05	0.599943	-4.09845e-06	3.70139e-08	
-4.03463e-06	-1.14958e-05	2.99108e-07	3.64974e-07	0.599938	-1.41916e-06	2.96656e-07	
-3.93202e-06	-7.10545e-06	7.83395e-07	-3.6314e-06	0.599973	3.79464e-06	5.4523e-07	
-2.71019e-06	-1.43162e-07	1.6275e-06	-3.18848e-05	0.600033	2.52653e-06	5.93059e-07	
-3.5561e-06	9.39548e-06	-5.90344e-07	-5.83449e-05	0.600098	-2.36352e-07	2.40708e-07	
-3.67829e-06	2.01434e-05	-6.69656e-07	-6.11653e-05	0.600151	-7.83589e-07	-1.51541e-07	
-4.00176e-06	3.00591e-05	2.92185e-07	-4.69713e-05	0.600168	7.08771e-07	-3.76553e-07	
-5.53246e-06	3.94573e-05	-3.09445e-07	-3.82956e-05	0.60014	2.55542e-06	-4.09794e-07	
-5.6181e-06	4.94015e-05	1.20445e-07	-4.15216e-05	0.600082	9.35617e-07	-3.0026e-07	
-6.68351e-06	5.86096e-05	-9.34055e-07	-4.471e-05	0.600023	-2.95322e-07	-2.124e-07	
-7.96097e-06	6.28922e-05	-1.1385e-06	-3.82702e-05	0.599994	-1.6364e-06	4.43622e-08	
-8.1172e-06	5.89898e-05	-1.42436e-08	-2.20542e-05	0.600001	-3.15763e-06	3.58973e-07	
-9.24633e-06	5.04083e-05	-9.87991e-07	-1.09896e-05	0.600031	-3.15726e-06	5.22121e-07	
-1.02678e-05	4.08013e-05	-1.19606e-06	-1.77607e-05	0.5999	-2.96106e-06	5.0669e-07	
-1.10595e-05	2.74631e-05	-2.94619e-06	-2.82115e-05	0.598088	-1.07468e-05	-8.27279e-07	
-1.11021e-05	-4.21978e-07	-9.86906e-06	-3.83722e-05	0.590283	-2.72442e-05	-3.98808e-06	
-7.77712e-06	-7.43808e-05	-1.77426e-05	-8.70609e-05	0.570458	-3.79855e-05	-7.1261e-06	
-3.08044e-06	-0.000241724	-2.0021e-05	-0.00020705	0.533958	-4.48151e-05	-8.55177e-06	
-3.45591e-07	-0.000524225	-1.59008e-05	-0.000397493	0.479353	-5.00485e-05	-8.04932e-06	
1.11778e-06	-0.000866325	-1.07476e-05	-0.000690901	0.408412	-4.45689e-05	-6.62845e-06	
4.10959e-06	-0.00113994	-4.70586e-06	-0.00116408	0.325089	-3.36127e-05	-5.1227e-06	
9.86668e-06	-0.0012481	3.55355e-06	-0.00183503	0.234145	-2.60919e-05	-3.46357e-06	
1.68062e-05	-0.00119781	9.60295e-06	-0.00264812	0.140051	-1.97413e-05	-1.78761e-06	
2.50956e-05	-0.00106024	1.29377e-05	-0.00354445	0.0464941	-1.5943e-05	-1.97016e-07	
3.50864e-05	-0.000913928	1.52526e-05	-0.00443905	-0.04364	-1.58671e-05	9.84563e-07	
4.41943e-05	-0.000813674	1.4522e-05	-0.00521526	-0.128203	-8.0615e-06	1.52524e-06	
5.18876e-05	-0.00077185	1.29808e-05	-0.00579768	-0.20573	3.72082e-06	1.95398e-06	
5.80589e-05	-0.000770896	1.21907e-05	-0.006164	-0.275403	7.76021e-06	2.35527e-06	
6.3911e-05	-0.000783802	1.08546e-05	-0.00632468	-0.336889	5.75401e-06	2.54081e-06	
7.07204e-05	-0.000788247	9.94932e-06	-0.00631867	-0.390183	3.18075e-07	2.81183e-06	
7.53533e-05	-0.000782136	7.76179e-06	-0.00619156	-0.435577	-5.72404e-06	2.9542e-06	
7.87045e-05	-0.000779943	5.78841e-06	-0.00597426	-0.473571	-1.0955e-05	2.62289e-06	
8.20388e-05	-0.000806041	5.51866e-06	-0.00567453	-0.504801	-1.55338e-05	2.1339e-06	
8.26727e-05	-0.00089197	3.77339e-06	-0.00528938	-0.530018	-1.7724e-05	1.72679e-06	
8.10973e-05	-0.00106398	1.52295e-06	-0.00484406	-0.550024	-1.67822e-05	1.2647e-06	
7.83577e-05	-0.00132316	1.0452e-08	-0.00439615	-0.565602	-1.56617e-05	7.71044e-07	
7.4442e-05	-0.00165491	-1.04462e-06	-0.00397129	-0.577482	-1.6191e-05	7.01626e-07	
7.04241e-05	-0.00204773	-1.24044e-06	-0.00354103	-0.586331	-1.51895e-05	9.49367e-07	
6.64804e-05	-0.00247342	-1.54394e-06	-0.00309578	-0.592763	-1.08164e-05	9.26769e-07	
6.20498e-05	-0.00287957	-1.79928e-06	-0.00267634	-0.597315	-2.84466e-06	7.02426e-07	
5.77863e-05	-0.00320933	-1.26379e-06	-0.00231974	-0.600423	7.68875e-06	3.96026e-07	
5.34878e-05	-0.00342126	-1.15049e-06	-0.00202768	-0.602432	1.55243e-05	3.56699e-08	
4.88776e-05	-0.00350477	-8.56724e-07	-0.0017813	-0.603615	1.84327e-05	8.02035e-08	
4.46315e-05	-0.00347825	2.53522e-07	-0.00156365	-0.604192	1.84364e-05	4.25208e-07	
4.01837e-05	-0.00337005	1.15727e-08	-0.0013683	-0.604358	1.96685e-05	5.4791e-07	
3.59896e-05	-0.00320823	-4.847e-07	-0.0012092	-0.604262	2.56081e-05	5.64046e-07	
3.28217e-05	-0.00301454	4.05998e-07	-0.00111359	-0.604003	3.17368e-05	6.88693e-07	
2.9608e-05	-0.00280474	2.50051e-07	-0.00106465	-0.603662	3.118e-05	7.67012e-07	
2.68609e-05	-0.00259443	-6.23683e-07	-0.00099969	-0.603298	2.59104e-05	6.21615e-07	
2.52052e-05	-0.00239038	-7.36065e-08	-0.00089067	-0.60296	2.14523e-05	3.75394e-07	
2.32078e-05	-0.0021936	9.05303e-08	-0.000765811	-0.602686	1.65828e-05	1.84903e-07	
2.06195e-05	-0.002009	-1.22746e-06	-0.000651594	-0.602476	9.50762e-06	4.01906e-08	
1.80836e-05	-0.00184634	-2.68259e-06	-0.00054361	-0.602313	2.12705e-06	-5.22802e-09	
1.62038e-05	-0.00172303	-2.89279e-06	-0.000413998	-0.602167	-3.63312e-06	2.40085e-08	
1.47263e-05	-0.00166026	-2.5467e-06	-0.000228076	-0.60202	-9.3783e-06	1.07829e-07	
1.32642e-05	-0.00166919	-2.48517e-06	1.80834e-05	-0.601881	-1.08764e-05	2.92664e-07	
1.19052e-05	-0.00173462	-2.26387e-06	0.000279372	-0.601757	-5.62411e-06	3.61364e-07	
1.05262e-05	-0.00182424	-1.8649e-06	0.000505169	-0.601633	-2.15636e-06	4.04411e-07	
9.53546e-06	-0.00191598	-1.15529e-06	0.000699804	-0.601494	-1.17366e-06	6.15121e-07	
8.54202e-06	-0.00199431	-1.22916e-06	0.000886994	-0.601355	6.31526e-07	6.33964e-07	
8.31536e-06	-0.00203743	-6.36492e-07	0.00104518	-0.601238	3.33189e-06	5.71622e-07	
8.53893e-06	-0.00203257	1.30121e-07	0.00114455	-0.601134	4.82794e-06	5.13264e-07	
7.52887e-06	-0.0019865	-1.24029e-06	0.00119287	-0.601033	5.39366e-06	2.21327e-08	
7.11928e-06	-0.00191209	-8.62709e-07	0.00121836	-0.600921	3.26118e-06	-3.43495e-07	
7.23174e-06	-0.00181953	8.14819e-07	0.0012481	-0.600795	-1.39284e-06	-1.69397e-07	
6.35427e-06	-0.00171576	7.95544e-07	0.00129564	-0.600675	1.23893e-06	-9.7492e-08	
5.63106e-06	-0.00160199	8.21208e-07	0.00133649	-0.600564	9.24476e-06	-2.29926e-07	
5.2286e-06	-0.00147627	1.01049e-06	0.00133112	-0.600458	1.30629e-05	-2.61492e-07	
4.51054e-06	-0.001341	1.93383e-07	0.00128119	-0.600363	9.92043e-06	-2.16651e-07	
4.25844e-06	-0.00120174	-5.44005e-07	0.00121049	-0.600288	5.17689e-06	-3.6602e-07	
4.54669e-06	-0.00105857	2.33081e-07	0.00112221	-0.600247	3.04985e-06	-6.57021e-07	
4.29252e-06	-0.000912929	9.33711e-07	0.00100318	-0.600248	2.10727e-06	-8.59293e-07	
3.82561e-06	-0.000773063	5.58417e-07	0.000845866	-0.600277	-1.29424e-07	-9.90848e-07	
3.64917e-06	-0.000647596	7.77953e-08	0.000669904	-0.600304	-6.03401e-06	-9.4242e-07	
3.81807e-06	-0.000542182	-9.27191e-08	0.000518402	-0.600307	-1.11049e-05	-6.98938e-07	
4.36427e-06	-0.000460077	-2.86146e-08	0.000418856	-0.600281	-1.43755e-05	-4.4099e-07	
4.86641e-06	-0.000402325	-4.7927e-07	0.00035683	-0.600244	-1.49299e-05	-3.03161e-07	
4.57458e-06	-0.000361065	-1.61647e-06	0.000304406	-0.600204	-1.12729e-05	-2.57616e-07	
4.51015e-06	-0.000327167	-1.3031e-06	0.000258715	-0.600159	-9.25228e-06	-3.14889e-08	
5.49334e-06	-0.00030158	-3.51968e-07	0.000240684	-0.600105	-9.25512e-06	1.99646e-07	
6.42278e-06	-0.000285369	-1.19938e-06	0.000262941	-0.60006	-6.51079e-06	5.43543e-08	
