  -9.9745060e-02  -9.8487160e-02
  -1.9997720e-01  -1.1053280e-01
  -3.0018350e-01  -1.1593585e-01
  -4.9979975e-01  -1.2066525e-01
  -5.9975333e-01  -1.5157917e-01
  -6.4962257e-01  -1.6009800e-01
  -6.9961757e-01  -1.4837557e-01
  -7.4963578e-01  -1.6055711e-01
  -7.9956543e-01  -1.7080243e-01
  -8.4959588e-01  -1.7199500e-01
  -8.9938129e-01  -1.7468814e-01
  -9.9933550e-01  -1.7973987e-01
