   1.0144400e-01   6.0691825e-01
   2.0176050e-01   7.4581100e-01
   3.0329450e-01   9.0827550e-01
   4.0449062e-01   1.0834687e+00
   5.0349482e-01   1.2344759e+00
   6.0050789e-01   1.3515056e+00
   6.5335280e-01   1.5548200e+00
   7.5715917e-01   1.7625833e+00
   8.0803056e-01   1.8426767e+00
   8.5264500e-01   1.7545225e+00
   9.0061780e-01   1.7637060e+00
