  -2.0015780e-01  -6.2039907e-01
  -3.9980759e-01  -6.0073588e-01
  -4.9988213e-01  -5.9306569e-01
  -5.9993914e-01  -5.7785914e-01
  -6.9960830e-01  -5.6251355e-01
  -7.9984700e-01  -5.6296860e-01
