   9.8749467e-02  -4.0139367e-02
   2.5479950e-01  -5.8408567e-03
   3.0158250e-01  -4.3907750e-02
   3.3681679e-01  -8.2956764e-02
   4.4461725e-01  -6.1814988e-02
   5.5717960e-01  -2.2036509e-02
   6.3511304e-01  -5.8333050e-02
   6.4800640e-01  -1.4262760e-02
   4.8786325e-01  -3.0091125e-02
