  -1.0118350e-01  -3.8771525e-01
  -2.0218850e-01  -5.1740100e-01
  -3.0320550e-01  -7.3488425e-01
  -4.0478025e-01  -8.1745937e-01
  -5.0370900e-01  -9.8890365e-01
  -5.9915878e-01  -1.1695756e+00
  -6.5917520e-01  -1.1998840e+00
  -7.5402550e-01  -1.3854933e+00
  -8.0281856e-01  -1.3654456e+00
  -8.5042725e-01  -1.6150025e+00
  -9.0035480e-01  -1.4496240e+00
