  -1.4871660e-01  -4.1234280e-01
  -1.9976100e-01  -4.1483825e-01
  -2.5054720e-01  -4.1970080e-01
  -3.0075129e-01  -3.4716057e-01
  -3.5087300e-01  -4.2702850e-01
  -4.0104350e-01  -4.4405250e-01
  -4.5238760e-01  -4.7364520e-01
  -5.0237200e-01  -4.7295700e-01
  -6.0905740e-01  -5.2275220e-01
  -5.4729580e-01  -4.6753040e-01
