  -4.0857175e-01  -3.8707213e+00
  -7.6188278e-01  -4.9104322e+00
  -1.0504425e+00  -1.3757862e+01
  -1.3505114e+00  -1.6317614e+01
  -9.0077857e-01  -9.7418357e+00
  -1.1991086e+00  -1.5774586e+01
