   4.0674037e-01   1.2827913e+00
   7.4779989e-01   1.5453078e+00
   1.0411175e+00   1.1067400e+01
   1.3352929e+00   1.3630886e+01
   8.9114157e-01   6.9316514e+00
   1.1885143e+00   1.4010557e+01
