   1.0020825e-01   2.6618725e+00
   1.9983612e-01   3.6091650e+00
   2.9865243e-01   4.4740714e+00
   3.9956700e-01   5.1685145e+00
   4.9393874e-01   6.1395011e+00
   5.7076178e-01   6.5331922e+00
