   2.0022220e-01  -5.3950653e-01
   3.9977235e-01  -5.8221259e-01
   4.9946588e-01  -5.8603700e-01
   5.9840686e-01  -5.8249586e-01
   6.9933180e-01  -6.1449300e-01
   7.9948730e-01  -6.2982435e-01
