   2.0003418e-01   1.1720982e-01
   3.0002936e-01   1.1989186e-01
   3.9996388e-01   1.2365556e-01
   4.9987947e-01   1.2758079e-01
   5.9993256e-01   1.3051956e-01
   6.9991264e-01   1.2025307e-01
   7.9987417e-01   1.2072958e-01
   8.9987682e-01   1.3903418e-01
