  -1.0006500e-01  -8.4644150e-01
  -1.9928238e-01  -1.6262538e+00
  -2.9977971e-01  -2.3994971e+00
  -4.0125955e-01  -3.1445364e+00
  -4.9398453e-01  -4.5168142e+00
  -5.7038456e-01  -4.7465078e+00
