   0.0000000e+00   1.0005089e+00  -6.4157372e-03   1.2615995e-03  -5.4464892e-05  -2.2930776e-03   4.1667181e-04  -2.7166564e-03   5.4442975e-03   1.7784605e-03  -5.6879165e-03   1.0887560e-02   1.0124558e-03  -1.5578725e-03   2.0480586e-04   1.4052757e-02  -4.6520191e-03   6.0422662e-03   1.5281211e-03  -5.4252720e-04  -1.9243482e-04   6.6519331e-06   1.4004471e-04  -2.0711223e-03  -7.1878608e-04  -7.2488867e-04   3.1946635e-05  -6.6944755e-05  -2.2808532e-06   4.6081492e-04  -1.0682829e-04  -1.4770020e-04   4.3684753e-05   3.4806340e-05  -3.9243100e-05  -3.4364511e-05  -2.6305014e-06   0.0000000e+00
   0.0000000e+00   8.2884797e-04   9.9930487e-01   3.1579008e-03   2.3997178e-03  -6.6638448e-04  -3.0222113e-03  -2.1142310e-03  -3.2427672e-03   5.4258951e-04   1.7804483e-03   4.8306943e-03  -8.0725219e-05  -1.3821129e-03   1.4236483e-04  -5.6375507e-03   7.0942029e-03  -2.7698234e-03  -7.5945274e-04   2.4778719e-04   2.7540477e-04   3.0805212e-05  -7.5480988e-05   1.0807918e-03   1.0640438e-04   4.7315259e-04  -1.1934681e-05   3.5641885e-05   3.0590926e-06  -1.0693376e-04   2.4061579e-04  -1.1115142e-04   1.7242248e-04   2.8273022e-05  -1.1158627e-04  -5.4053601e-05  -5.3978309e-07   0.0000000e+00
   0.0000000e+00   6.6073809e-04   8.0610410e-03   9.9077983e-01  -7.3484804e-03   6.3231847e-03  -8.1345462e-03   1.5600179e-03  -8.6134490e-03   2.5475266e-03  -5.4266800e-03  -8.5776675e-03   6.1280425e-04  -6.7585593e-04  -1.7486726e-05   3.3915491e-03  -4.6082181e-03   2.9193066e-03   1.5824772e-03  -2.7553032e-04  -2.0451395e-04   3.8170863e-05   7.7630295e-05  -1.1013833e-03  -4.0403521e-04  -3.8098214e-04   1.8096066e-05  -3.4917105e-05  -1.6411249e-06  -1.4737451e-04  -1.1077612e-04   5.2455061e-04   3.7296353e-05   7.4466026e-06  -4.3755100e-05  -7.4481515e-05  -3.6475572e-06   0.0000000e+00
   0.0000000e+00  -3.2240136e-03  -3.9547332e-04  -6.4451512e-03   9.9519052e-01   2.4830044e-03  -2.0875457e-03  -3.7450014e-03  -2.0508508e-02  -2.9207856e-03   1.3457804e-03   1.8584056e-02   1.6514508e-03   2.6884485e-04   4.1603560e-04   2.4883693e-03   7.5491767e-05   1.3239972e-03   3.9954073e-03  -1.5537907e-04  -1.3945080e-04  -1.1257265e-05   1.9899847e-05  -5.6395291e-04  -1.5660902e-03  -2.4786034e-04   4.4743375e-05  -1.8436496e-05   4.7111109e-06   4.3357046e-05   1.7216056e-04   3.6968236e-05   5.8043193e-04  -1.4723734e-05   4.8435840e-05   1.5065769e-05   2.4966308e-07   0.0000000e+00
   0.0000000e+00  -1.6329964e-01   4.2176189e-01   4.7127048e-02  -1.8252036e-01   1.2063059e+00   1.2173511e-01   1.2335338e-01   1.2485031e-01   2.4698071e-02  -4.6121268e-03  -6.0378555e-01  -1.0432753e-02   8.6944635e-03  -1.2304048e-03   1.1459196e-03   1.7762520e-03   4.7125927e-04  -6.8538546e-04  -1.7918651e-04   6.5746997e-05   9.6222332e-06  -3.9043600e-05   9.6001596e-04   8.0329078e-04   3.7845083e-04  -2.7080539e-05   3.1403085e-05  -9.7502116e-07   4.8303180e-05   3.8013851e-05   2.2494893e-05  -1.5848658e-05   6.5789217e-04   1.2121402e-05  -3.3300583e-06  -1.1167270e-05   0.0000000e+00
   0.0000000e+00  -1.3581573e-02   7.8349852e-02  -5.2352342e-02  -6.4044920e-02  -2.0190395e-03   1.0658611e+00   1.2684428e-01   4.1315275e-02   1.4445110e-03   6.0498417e-04  -3.7066188e-02  -4.3734712e-04  -2.2436497e-06   5.8705066e-05  -2.0579287e-03  -3.9338397e-03  -1.1735233e-03   1.3340448e-03   6.8664048e-05  -3.2591266e-04   1.0925466e-05  -3.1332317e-05   4.0381047e-04  -2.0877455e-04   1.7745984e-04   1.9139674e-06   1.3363854e-05   2.1525245e-06  -3.8441244e-05  -1.1095357e-04  -4.2979960e-05   4.8474432e-05   7.9309764e-06   6.5363456e-04  -2.2767059e-05  -8.9531083e-07   0.0000000e+00
   0.0000000e+00   7.1337640e-02   6.3501237e-01  -7.0124609e-01  -6.6086280e-01  -3.2037950e-01   6.1606309e-01   2.5910253e-01  -2.1728689e-01  -1.2115779e-03  -8.5275209e-04   4.1847123e-02   1.0477942e-03  -2.7409432e-04   9.7934888e-06  -2.4851334e-03  -2.3224081e-03  -1.3968053e-03   7.7363390e-04   1.1500909e-04  -6.8983888e-05  -3.1118354e-04  -3.6744018e-05   4.7079168e-04  -8.9649440e-05   1.7249053e-04  -4.0453386e-07   1.5939646e-05   1.1264891e-06  -3.5484728e-05  -5.4712954e-05  -7.5941603e-05   1.5322259e-05  -1.0798488e-05  -2.3517870e-05   6.3996028e-04  -5.9268561e-07   0.0000000e+00
   0.0000000e+00  -5.7143873e-05   3.5060906e-06   3.3063926e-05  -2.7087523e-05  -1.4879010e-06   1.3522053e-06   6.1330638e-06   1.0000573e+00   2.8894245e-05   8.7610149e-06  -9.5285275e-07  -2.8085968e-06  -4.8670160e-07   4.2626192e-08   1.1699253e-09  -1.2956644e-09   5.2475903e-10   1.0457477e-09   4.8324687e-11  -7.9983226e-11   5.5442213e-09   6.7592680e-10   1.2208751e-09   1.8231720e-09   1.2760107e-09  -1.3857492e-10   1.3203875e-10  -1.9955581e-11   3.3161413e-12   1.3932510e-11  -6.5741850e-11   6.3867924e-11  -1.1624352e-09  -3.1138978e-10  -1.1583589e-08   1.0206073e-09   0.0000000e+00
   0.0000000e+00   1.3616190e-02  -4.1443887e-02  -1.7070118e-03   2.0464388e-02  -1.7630162e-02  -1.1763858e-02  -1.0401492e-02  -4.0477735e-02   9.9741621e-01   4.0078516e-03   5.6817669e-02  -2.1666590e-04   4.5702158e-04  -1.6758657e-04  -7.9014231e-03   3.9765678e-03  -3.8754828e-03  -1.4202241e-03   3.3387636e-04   1.7111007e-04  -1.3618152e-05  -1.0072011e-04   1.5617037e-03   5.9041216e-04   5.2185371e-04  -2.4511755e-05   5.0018954e-05   1.1222101e-06  -1.7380553e-04   8.9224566e-05  -9.3311143e-05  -4.6700245e-05   7.2133262e-05   3.2796067e-05   3.9224766e-05  -6.4991497e-07   0.0000000e+00
   0.0000000e+00   1.3809743e-02  -3.6964570e-02  -9.5121108e-04   1.7673856e-02  -1.5089717e-02  -9.9877082e-03  -9.1319794e-03  -2.9009914e-02  -4.4110318e-04   1.0002038e+00   4.7540408e-02   1.6129370e-04  -5.6178561e-04   3.1126913e-05  -2.9130111e-03   1.7689313e-03  -1.4426302e-03  -1.3919010e-03   1.2779058e-04   1.0632182e-04   6.7132632e-06  -3.5671334e-05   5.9479464e-04   6.1192770e-04   2.3891806e-04  -2.0341106e-05   1.9048140e-05  -3.4863625e-07  -6.0883246e-05   8.2123325e-06  -3.5041633e-05  -1.3015022e-04   5.7129554e-05  -1.8338365e-05  -7.3801606e-06   1.4313511e-06   0.0000000e+00
   0.0000000e+00   4.3988237e-03   4.7167468e-02   7.8720365e-03  -2.0612858e-02  -2.3806389e-03   1.3038104e-02   8.2731823e-03  -1.1360512e-02  -1.8690583e-03   5.5873337e-03   9.3494698e-01   2.3899227e-03  -4.9286821e-03  -4.1499963e-04  -2.2608599e-03   1.2820926e-03  -1.1082962e-03  -5.4853131e-04   9.6507739e-05   5.8154505e-05  -2.4908381e-06  -2.8493321e-05   4.3994046e-04   2.2520774e-04   1.7712556e-04  -9.2949806e-06   1.4493434e-05   3.7564604e-07  -4.9347367e-05   2.5022417e-05  -2.6723257e-05  -2.7965796e-05   2.4139848e-05   6.6241931e-06   8.8899097e-06   5.3055493e-09   0.0000000e+00
   0.0000000e+00  -1.3448583e-01  -1.4415100e+00  -2.4060406e-01   6.2994118e-01   7.2772236e-02  -3.9849856e-01  -2.5285566e-01   3.4711527e-01   5.7149908e-02  -1.7076016e-01   1.9882847e+00   1.0993360e+00  -9.5793152e-02   1.2690203e-02   6.9101623e-02  -3.9186276e-02   3.3874307e-02   1.6765481e-02  -2.9496926e-03  -1.7774527e-03   7.6130382e-05   8.7087685e-04  -1.3446482e-02  -6.8833223e-03  -5.4137257e-03   2.8409462e-04  -4.4298195e-04  -1.1481503e-05   1.5082683e-03  -7.6479298e-04   8.1677794e-04   8.5475528e-04  -7.3781636e-04  -2.0246256e-04  -2.7171313e-04  -1.6510055e-07   0.0000000e+00
