  -1.5983018e+00  -1.6015089e+00  -1.6014894e+00  -1.6014829e+00  -1.6014890e+00  -1.6014750e+00  -1.6014814e+00  -1.6015183e+00  -1.6015018e+00  -1.6014145e+00  -1.6014896e+00  -1.6014270e+00  -1.6014752e+00  -1.6014530e+00  -1.6014660e+00  -1.6015046e+00  -1.6014631e+00  -1.6014623e+00  -1.6015132e+00  -1.6014669e+00  -1.6015022e+00  -1.6014745e+00  -1.6014676e+00  -1.6014704e+00  -1.6014542e+00  -1.6014535e+00  -1.6014892e+00  -1.6014695e+00  -1.6014952e+00  -1.6046438e+00  -1.6014194e+00  -1.6014597e+00  -1.6014852e+00  -1.6014427e+00  -1.6014575e+00  -1.6014520e+00  -1.6014156e+00  -1.6014329e+00  -1.6014982e+00  -1.6015198e+00  -1.6014904e+00  -1.6014424e+00  -1.6015097e+00  -1.6015190e+00  -1.6014981e+00  -1.6014710e+00  -1.6014602e+00  -1.6014719e+00  -1.6014746e+00  -1.6015239e+00  -1.6014617e+00  -1.6015133e+00  -1.6015198e+00  -1.6014710e+00  -1.6014954e+00  -1.6014660e+00  -1.6014605e+00  -1.6014567e+00
  -1.2023382e+00  -1.1990962e+00  -1.2022764e+00  -1.2022613e+00  -1.2022538e+00  -1.2022817e+00  -1.2022847e+00  -1.2022586e+00  -1.2022939e+00  -1.2023738e+00  -1.2021936e+00  -1.2023177e+00  -1.2022798e+00  -1.2022906e+00  -1.2022382e+00  -1.2022255e+00  -1.2022667e+00  -1.2022790e+00  -1.2022178e+00  -1.2022768e+00  -1.2022313e+00  -1.2022671e+00  -1.2022786e+00  -1.2022731e+00  -1.2022917e+00  -1.2022913e+00  -1.2022467e+00  -1.2022717e+00  -1.2022387e+00  -1.2021987e+00  -1.2054621e+00  -1.2022555e+00  -1.2022484e+00  -1.2022989e+00  -1.2022700e+00  -1.2022657e+00  -1.2022999e+00  -1.2022593e+00  -1.2022272e+00  -1.2022538e+00  -1.2022502e+00  -1.2022901e+00  -1.2022205e+00  -1.2022451e+00  -1.2022343e+00  -1.2022824e+00  -1.2022847e+00  -1.2022653e+00  -1.2022634e+00  -1.2021958e+00  -1.2022797e+00  -1.2022076e+00  -1.2022010e+00  -1.2022685e+00  -1.2022385e+00  -1.2022759e+00  -1.2022828e+00  -1.2022875e+00
  -2.4480740e-02  -2.4667240e-02  -2.1447751e-02  -2.4652322e-02  -2.4693820e-02  -2.4688218e-02  -2.4646160e-02  -2.4679203e-02  -2.4498822e-02  -2.4449140e-02  -2.4712963e-02  -2.4590564e-02  -2.4651728e-02  -2.4626844e-02  -2.4703409e-02  -2.4694512e-02  -2.4658691e-02  -2.4640441e-02  -2.4716967e-02  -2.4644806e-02  -2.4699971e-02  -2.4656832e-02  -2.4640839e-02  -2.4648871e-02  -2.4625374e-02  -2.4626392e-02  -2.4679711e-02  -2.4649727e-02  -2.4689575e-02  -2.4831722e-02  -2.4610054e-02  -2.7866659e-02  -2.4679236e-02  -2.4594686e-02  -2.4600833e-02  -2.4644799e-02  -2.4594480e-02  -2.4790841e-02  -2.4737930e-02  -2.4705484e-02  -2.4680708e-02  -2.4616373e-02  -2.4712464e-02  -2.4669011e-02  -2.4706783e-02  -2.4634119e-02  -2.4634798e-02  -2.4655833e-02  -2.4658400e-02  -2.4742076e-02  -2.4638523e-02  -2.4729166e-02  -2.4735918e-02  -2.4654153e-02  -2.4689783e-02  -2.4644699e-02  -2.4636503e-02  -2.4630954e-02
   1.5946086e+00   1.5947837e+00   1.5946453e+00   1.5978978e+00   1.5948373e+00   1.5947750e+00   1.5947695e+00   1.5945922e+00   1.5945698e+00   1.5947626e+00   1.5947914e+00   1.5948249e+00   1.5948092e+00   1.5948152e+00   1.5947898e+00   1.5947934e+00   1.5948010e+00   1.5948159e+00   1.5947805e+00   1.5948033e+00   1.5947864e+00   1.5948000e+00   1.5948091e+00   1.5948031e+00   1.5948139e+00   1.5948142e+00   1.5947982e+00   1.5948074e+00   1.5947951e+00   1.5950039e+00   1.5948287e+00   1.5949661e+00   1.5916905e+00   1.5947813e+00   1.5948421e+00   1.5948476e+00   1.5950098e+00   1.5950477e+00   1.5947795e+00   1.5947895e+00   1.5947966e+00   1.5948143e+00   1.5947862e+00   1.5948019e+00   1.5947889e+00   1.5948154e+00   1.5948058e+00   1.5948110e+00   1.5948102e+00   1.5947817e+00   1.5948158e+00   1.5947820e+00   1.5947833e+00   1.5948065e+00   1.5947949e+00   1.5948088e+00   1.5948111e+00   1.5948127e+00
  -4.9475131e-02  -5.2174146e-02  -4.9818818e-02  -4.6026833e-02  -4.8243732e-02  -5.0340487e-02  -5.0248523e-02  -5.7416772e-02  -4.9814454e-02  -3.7343891e-02  -5.0850723e-02  -5.0921989e-02  -5.0843361e-02  -5.0580870e-02  -5.0536934e-02  -5.0545546e-02  -5.0552843e-02  -5.0563691e-02  -5.0540908e-02  -5.0561770e-02  -5.0544845e-02  -5.0558000e-02  -5.0556137e-02  -5.0553300e-02  -5.0562185e-02  -5.0562688e-02  -5.0545795e-02  -5.0555127e-02  -5.0542915e-02  -5.1140369e-02  -4.8757310e-02  -5.1057965e-02  -5.4972654e-02  -5.2846298e-02  -5.0754424e-02  -5.0854820e-02  -4.3019667e-02  -5.0347797e-02  -6.3772653e-02  -5.0369357e-02  -5.0197440e-02  -5.0269368e-02  -5.0518233e-02  -5.0551359e-02  -5.0534192e-02  -5.0559699e-02  -5.0554302e-02  -5.0547275e-02  -5.0547325e-02  -5.0523416e-02  -5.0553571e-02  -5.0533789e-02  -5.0532143e-02  -5.0554512e-02  -5.0542786e-02  -5.0556778e-02  -5.0559338e-02  -5.0561138e-02
   1.1670683e+00   1.1671449e+00   1.1668950e+00   1.1673432e+00   1.1670299e+00   1.1704996e+00   1.1675462e+00   1.1666578e+00   1.1670271e+00   1.1681866e+00   1.1671496e+00   1.1669267e+00   1.1673385e+00   1.1671289e+00   1.1671527e+00   1.1671360e+00   1.1671408e+00   1.1671413e+00   1.1671601e+00   1.1671356e+00   1.1671549e+00   1.1671408e+00   1.1671391e+00   1.1671406e+00   1.1671340e+00   1.1671342e+00   1.1671519e+00   1.1671420e+00   1.1671550e+00   1.1672615e+00   1.1671436e+00   1.1674113e+00   1.1669567e+00   1.1672521e+00   1.1637813e+00   1.1667340e+00   1.1676698e+00   1.1673348e+00   1.1660110e+00   1.1671622e+00   1.1673471e+00   1.1669369e+00   1.1671676e+00   1.1671549e+00   1.1671808e+00   1.1671409e+00   1.1671346e+00   1.1671476e+00   1.1671496e+00   1.1671744e+00   1.1671418e+00   1.1671670e+00   1.1671702e+00   1.1671433e+00   1.1671551e+00   1.1671403e+00   1.1671376e+00   1.1671357e+00
   5.0872132e-02   5.2617601e-02   4.7823890e-02   4.6259418e-02   4.8580831e-02   5.1827700e-02   5.0180817e-02   5.1589262e-02   5.1296956e-02   4.6604377e-02   4.9773768e-02   4.7755168e-02   5.2758343e-02   4.9709945e-02   4.9700698e-02   4.9722081e-02   4.9731920e-02   4.9751411e-02   4.9707664e-02   4.9749484e-02   4.9716284e-02   4.9742375e-02   4.9757126e-02   4.9749748e-02   4.9763346e-02   4.9761580e-02   4.9731740e-02   4.9748819e-02   4.9725763e-02   4.8453438e-02   4.6890048e-02   5.1558322e-02   5.3355072e-02   5.0902381e-02   4.7660917e-02   4.9332757e-02   4.7695981e-02   4.7933441e-02   5.3590983e-02   4.9666962e-02   5.1755359e-02   4.6773820e-02   4.9763496e-02   4.9753999e-02   4.9715213e-02   4.9769057e-02   4.9759570e-02   4.9746717e-02   4.9745965e-02   4.9695309e-02   4.9757478e-02   4.9697157e-02   4.9695750e-02   4.9745124e-02   4.9725679e-02   4.9751498e-02   4.9756114e-02   4.9759145e-02
   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02   8.0000000e-02
  -3.5786310e-02  -3.5573944e-02  -3.5750051e-02  -3.6342305e-02  -3.5729324e-02  -3.5825731e-02  -3.5833962e-02  -3.5003340e-02  -3.2460849e-02  -3.7412447e-02  -3.5720452e-02  -3.5797721e-02  -3.5767649e-02  -3.5819840e-02  -3.5798193e-02  -3.5778253e-02  -3.5809819e-02  -3.5814807e-02  -3.5771048e-02  -3.5810487e-02  -3.5780257e-02  -3.5803942e-02  -3.5809876e-02  -3.5806994e-02  -3.5820929e-02  -3.5821300e-02  -3.5790837e-02  -3.5807657e-02  -3.5785649e-02  -3.5887090e-02  -3.6065706e-02  -3.5886034e-02  -3.5245029e-02  -3.5895412e-02  -3.5797207e-02  -3.5787165e-02  -3.6680935e-02  -3.9277691e-02  -3.4131538e-02  -3.5819083e-02  -3.5835610e-02  -3.5866672e-02  -3.5774857e-02  -3.5777604e-02  -3.5782306e-02  -3.5809676e-02  -3.5814553e-02  -3.5804596e-02  -3.5802762e-02  -3.5759938e-02  -3.5813784e-02  -3.5769157e-02  -3.5764034e-02  -3.5806087e-02  -3.5785489e-02  -3.5810644e-02  -3.5815314e-02  -3.5818566e-02
   7.8526125e-01   7.8557681e-01   7.8537524e-01   7.8551679e-01   7.8569637e-01   7.8558332e-01   7.8557804e-01   7.8548835e-01   7.8514989e-01   7.8829702e-01   7.8565647e-01   7.8557967e-01   7.8560370e-01   7.8559270e-01   7.8561876e-01   7.8562001e-01   7.8560488e-01   7.8559611e-01   7.8562941e-01   7.8560030e-01   7.8562256e-01   7.8560506e-01   7.8559844e-01   7.8560259e-01   7.8559195e-01   7.8559204e-01   7.8561366e-01   7.8560152e-01   7.8561762e-01   7.8593946e-01   7.8560187e-01   7.8583026e-01   7.8567497e-01   7.8550209e-01   7.8561476e-01   7.8562124e-01   7.8566348e-01   7.8602778e-01   7.8271604e-01   7.8560511e-01   7.8561172e-01   7.8558628e-01   7.8562635e-01   7.8561374e-01   7.8562419e-01   7.8559546e-01   7.8559715e-01   7.8560325e-01   7.8560427e-01   7.8563809e-01   7.8559633e-01   7.8563310e-01   7.8563494e-01   7.8560303e-01   7.8561774e-01   7.8559948e-01   7.8559619e-01   7.8559393e-01
