  -6.9094948e-03  -7.4736226e-02   1.2412620e-01  -6.4168404e-02   1.2856531e-01   1.1356123e-01   7.2381055e-02   2.3162806e-02  -3.4108438e-02   1.2702505e-01
   6.2457592e+01   6.4799106e+01   6.7561910e+01   7.0053425e+01   7.0162450e+01   7.0177531e+01   7.0226027e+01   7.0280956e+01   7.0465502e+01   7.0550208e+01
   8.9820302e-01   7.5088886e-01   8.0928147e-01   8.0562426e-01   9.5241546e-01   8.4928681e-01   7.5656102e-01   7.6103611e-01   6.3069591e-01   6.9211758e-01
  -8.1542106e+00  -9.7194827e+00  -1.1415903e+01  -1.2849405e+01  -1.2915169e+01  -1.3934647e+01  -1.5125782e+01  -1.6535452e+01  -1.7650688e+01  -1.8833966e+01
   3.2965021e-01   2.5861931e-01   4.1322797e-01   1.5668638e-01   3.5500568e-01   2.3905641e-01   2.6812675e-01   3.7968058e-01   5.6075328e-01   5.1494485e-01
   1.6873755e+00   1.8331028e+00   1.7786659e+00   1.8195691e+00   1.8467488e+00   1.8074538e+00   1.8226090e+00   1.7752317e+00   1.8765338e+00   1.6944060e+00
   1.8667628e-01  -1.1719770e-01   9.6407286e-02   1.5491367e-01   2.7906924e-02   2.2475592e-01  -1.2334248e-01  -6.5098892e-02  -2.4363450e-02  -5.7935247e-02
  -5.0108332e+00  -4.9880346e+00  -4.9680741e+00  -5.1166399e+00  -5.1276246e+00  -4.8742388e+00  -5.0720519e+00  -4.9116842e+00  -4.8349468e+00  -5.1098467e+00
